code_epci,lib_epci,hommes_moins_de_25_ans,hommes_25_a_49_ans,hommes_plus_de_50_ans,total_hommes,femmes_moins_de_25_ans,femmes_25_a_49_ans,femmes_plus_de_50_ans,total_femmes,diplome_niv_1_2,diplome_niv_3,diplome_niv_4,diplome_niv_5,diplome_niv_5_bis,diplome_niv_6,diplome_indetermine,total_categorie_a
247600620.0,CC Yvetot Normandie,106,271.0,164,541.0,96,301.0,157,554.0,111,125,264.0,421.0,80,94,",",1095.0
247600646.0,CC Caux - Austreberthe,127,282.0,114,523.0,102,287.0,130,519.0,68,110,267.0,458.0,58,81,",",1042.0
247600729.0,CC Falaises du Talou,102,267.0,132,501.0,80,282.0,167,529.0,66,105,254.0,463.0,s.s,85,s.s,1030.0
247600786.0,CA de la Région Dieppoise,271,953.0,459,1683.0,252,769.0,400,1421.0,230,273,699.0,1352.0,s.s,368,s.s,3104.0
247700032.0,CC Moret Seine et Loing,122,448.0,240,810.0,94,421.0,235,750.0,292,237,342.0,488.0,s.s,126,s.s,1560.0
247700057.0,CA Melun Val de Seine,521,2409.0,989,3919.0,536,2428.0,799,3763.0,1117,958,1888.0,2163.0,414,1134,8,7682.0
247700065.0,CC du Pays de l'Ourcq,78,257.0,146,481.0,76,250.0,99,425.0,73,90,186.0,380.0,s.s,94,s.s,906.0
247700107.0,CC Pays de Montereau,199,783.0,334,1316.0,213,934.0,298,1445.0,229,302,628.0,997.0,s.s,431,s.s,2761.0
247700339.0,CA Val d'Europe Agglomération,96,437.0,191,724.0,87,530.0,173,790.0,414,269,379.0,319.0,s.s,84,s.s,1514.0
247700438.0,CC Pays Créçois,102,284.0,173,559.0,75,386.0,176,637.0,216,190,314.0,318.0,s.s,88,s.s,1196.0
247700594.0,CA Marne et Gondoire,307,1400.0,564,2271.0,282,1567.0,575,2424.0,1090,775,1115.0,1063.0,s.s,439,s.s,4695.0
247700644.0,CC l'Orée de la Brie,88,313.0,130,531.0,77,310.0,124,511.0,175,179,220.0,301.0,s.s,107,s.s,1042.0
247700701.0,CC Brie Nangissienne,131,335.0,147,613.0,97,331.0,156,584.0,105,132,282.0,469.0,s.s,128,s.s,1197.0
247800550.0,CC du Pays Houdanais (C.C.P.H.),68,240.0,133,441.0,51,273.0,159,483.0,208,158,217.0,237.0,s.s,59,s.s,924.0
247800584.0,CA Versailles Grand Parc (C.A.V.G.P.),413,2501.0,1344,4258.0,368,2837.0,1161,4366.0,3526,1267,1418.0,1473.0,264,648,28,8624.0
247800618.0,CC Coeur d'Yvelines,112,382.0,255,749.0,83,419.0,231,733.0,451,301,311.0,290.0,s.s,74,s.s,1482.0
247900798.0,CC du Thouarsais,135,439.0,226,800.0,93,379.0,192,664.0,103,123,328.0,668.0,76,166,",",1464.0
248000499.0,CC du Val de Somme,90,275.0,149,514.0,83,308.0,146,537.0,112,138,246.0,380.0,s.s,100,s.s,1051.0
248000531.0,CA Amiens Métropole,1002,3907.0,1410,6319.0,856,3192.0,1168,5216.0,1789,1232,2551.0,3775.0,789,1387,12,11535.0
248000747.0,CC du Pays du Coquelicot,110,397.0,213,720.0,107,399.0,190,696.0,98,158,333.0,611.0,s.s,137,s.s,1416.0
248100158.0,CC du Sor et de l'Agout,78,249.0,134,461.0,55,289.0,142,486.0,110,132,241.0,367.0,41,56,",",947.0
248100430.0,CA de Castres Mazamet,372,1174.0,655,2201.0,366,1207.0,623,2196.0,415,596,1038.0,1742.0,s.s,365,s.s,4397.0
248100497.0,CC Val 81,21,61.0,31,113.0,11,48.0,36,95.0,23,19,60.0,79.0,12,15,",",208.0
248100737.0,CA de l'Albigeois (C2A),399,1254.0,554,2207.0,362,1242.0,579,2183.0,617,543,1036.0,1560.0,241,387,6,4390.0
248100745.0,CC Thoré Montagne Noire,21,58.0,41,120.0,10,53.0,39,102.0,15,28,49.0,92.0,21,17,",",222.0
248200016.0,CC des Deux Rives,79,283.0,111,473.0,69,299.0,164,532.0,62,91,185.0,383.0,s.s,190,s.s,1005.0
248200057.0,CC du Quercy Caussadais,110,312.0,144,566.0,94,382.0,166,642.0,95,147,266.0,467.0,s.s,151,s.s,1208.0
248200065.0,CC de la Lomagne Tarn-et-Garonnaise,44,140.0,67,251.0,42,146.0,66,254.0,56,49,100.0,193.0,30,77,",",505.0
248200099.0,CA Grand Montauban,382,1502.0,646,2530.0,356,1505.0,600,2461.0,590,580,1083.0,1704.0,s.s,728,s.s,4991.0
248200107.0,CC du Quercy Rouergue et des Gorges de l'Aveyron,28,132.0,80,240.0,16,152.0,75,243.0,88,58,112.0,180.0,13,32,",",483.0
248300394.0,CA Sud Sainte-Baume,253,770.0,436,1459.0,170,831.0,543,1544.0,521,512,775.0,957.0,119,s.s,s.s,3003.0
248300410.0,CC de la Vallée du Gapeau,129,355.0,173,657.0,91,360.0,201,652.0,178,195,353.0,445.0,s.s,79,s.s,1309.0
248300493.0,CA Dracénoise,489,1765.0,961,3215.0,460,1941.0,1001,3402.0,698,862,1526.0,2592.0,s.s,529,s.s,6617.0
248300543.0,Métropole Toulon-Provence-Méditerranée,1790,7155.0,3478,12423.0,1647,6833.0,3166,11646.0,3205,3272,5768.0,8432.0,1393,1988,11,24069.0
248300550.0,CC Coeur du Var,194,621.0,344,1159.0,189,748.0,376,1313.0,245,349,580.0,945.0,s.s,186,s.s,2472.0
248400053.0,CA Ventoux-Comtat-Venaissin (COVE),369,1402.0,725,2496.0,366,1378.0,679,2423.0,459,551,1082.0,1753.0,312,756,6,4919.0
248400160.0,CC Aygues-Ouvèze en Provence (CCAOP),82,234.0,128,444.0,66,309.0,153,528.0,112,153,223.0,329.0,s.s,97,s.s,972.0
248400236.0,CC du Pays Réuni d'Orange,198,918.0,432,1548.0,222,982.0,422,1626.0,313,344,667.0,1224.0,s.s,460,s.s,3174.0
248400251.0,CA du Grand Avignon (COGA),952,4457.0,2061,7470.0,907,4303.0,1737,6947.0,2015,1730,3094.0,4701.0,779,2083,15,14417.0
248400285.0,CC Territoriale Sud-Luberon,102,400.0,196,698.0,78,386.0,202,666.0,252,192,294.0,474.0,66,86,",",1364.0
248400293.0,CC des Sorgues du Comtat,221,856.0,403,1480.0,268,982.0,431,1681.0,269,386,728.0,1199.0,s.s,405,s.s,3161.0
248400319.0,CC du Pays des Sorgues et des Monts de Vaucluse,139,614.0,312,1065.0,116,587.0,285,988.0,287,283,456.0,696.0,s.s,209,s.s,2053.0
248400335.0,CC Vaison Ventoux,61,249.0,143,453.0,52,273.0,184,509.0,128,133,225.0,326.0,s.s,88,s.s,962.0
248500191.0,CC de l'Île de Noirmoutier,37,130.0,86,253.0,40,154.0,117,311.0,72,90,142.0,205.0,28,27,",",564.0
248500258.0,CC Océan Marais de Monts,84,296.0,179,559.0,88,334.0,220,642.0,114,168,305.0,484.0,s.s,67,s.s,1201.0
248500340.0,CC Pays de Chantonnay,79,204.0,89,372.0,69,227.0,123,419.0,66,101,153.0,331.0,s.s,76,s.s,791.0
248500415.0,CC du Pays de la Châtaigneraie,48,140.0,89,277.0,48,131.0,92,271.0,36,62,124.0,245.0,32,49,",",548.0
248500464.0,CC du Pays de Pouzauges,77,200.0,88,365.0,102,234.0,91,427.0,77,85,213.0,332.0,34,51,",",792.0
248500530.0,CC du Pays des Achards,68,233.0,105,406.0,54,231.0,135,420.0,89,121,188.0,339.0,45,s.s,s.s,826.0
248500563.0,"CC Vendée, Sèvre, Autise",54,166.0,89,309.0,42,178.0,94,314.0,53,88,161.0,250.0,s.s,45,s.s,623.0
248500589.0,CA La Roche-sur-Yon Agglomération,429,1438.0,571,2438.0,396,1327.0,636,2359.0,551,603,1097.0,1776.0,241,521,8,4797.0
248500621.0,CC du Pays des Herbiers,110,311.0,92,513.0,110,284.0,134,528.0,138,164,265.0,336.0,s.s,86,s.s,1041.0
248500662.0,CC du Pays de Mortagne,101,171.0,87,359.0,67,211.0,127,405.0,109,101,207.0,249.0,s.s,50,s.s,764.0
248600413.0,CA Grand Châtellerault,330,981.0,539,1850.0,293,938.0,482,1713.0,313,375,769.0,1582.0,s.s,345,s.s,3563.0
248600447.0,CC du Pays Loudunais,79,296.0,156,531.0,68,286.0,188,542.0,71,85,223.0,514.0,s.s,115,s.s,1073.0
248700189.0,CC du Pays de Saint-Yrieix,35,125.0,65,225.0,38,106.0,74,218.0,53,51,101.0,175.0,28,35,",",443.0
248719262.0,CC Gartempe - Saint-Pardoux,s.s,43.0,s.s,86.0,13,40.0,24,77.0,21,18,45.0,60.0,6,13,",",163.0
248719288.0,CC du Val de Vienne,30,119.0,47,196.0,36,124.0,57,217.0,60,66,107.0,132.0,s.s,31,s.s,413.0
248719312.0,CU Limoges Métropole,835,3102.0,1192,5129.0,766,2914.0,1061,4741.0,1439,1176,2188.0,3317.0,508,1233,9,9870.0
248719338.0,CC Briance-Combade,8,46.0,30,84.0,14,40.0,28,82.0,15,23,49.0,61.0,8,10,",",166.0
248719353.0,CC des Portes de Vassivière,15,65.0,48,128.0,18,62.0,32,112.0,37,33,50.0,89.0,18,13,",",240.0
248719361.0,CC de Noblat,37,142.0,77,256.0,32,89.0,60,181.0,57,51,98.0,169.0,31,31,",",437.0
248900334.0,CA du Grand Sénonais,240,942.0,414,1596.0,220,953.0,399,1572.0,289,308,624.0,1333.0,s.s,400,s.s,3168.0
248900383.0,CC de l'Agglomération Migennoise,86,222.0,102,410.0,75,181.0,99,355.0,39,69,138.0,359.0,46,114,",",765.0
248900524.0,CC de l'Aillantais,36,95.0,55,186.0,19,74.0,59,152.0,31,44,68.0,149.0,17,29,",",338.0
248900664.0,CC de la Vanne et du Pays d'Othe,31,109.0,61,201.0,28,104.0,52,184.0,29,36,80.0,179.0,s.s,43,s.s,385.0
248900748.0,CC du Gâtinais en Bourgogne,55,180.0,95,330.0,41,172.0,97,310.0,45,77,140.0,286.0,39,53,",",640.0
248900896.0,CC Yonne Nord,92,247.0,137,476.0,71,278.0,141,490.0,82,104,222.0,404.0,s.s,88,s.s,966.0
248900938.0,CC du Jovinien,102,326.0,135,563.0,70,281.0,127,478.0,89,85,209.0,446.0,s.s,145,s.s,1041.0
249000241.0,CC du Sud Territoire,116,375.0,188,679.0,92,356.0,208,656.0,111,136,288.0,568.0,s.s,144,s.s,1335.0
249100074.0,CC du Pays de Limours (CCPL),50,160.0,111,321.0,41,191.0,93,325.0,166,129,142.0,146.0,25,38,",",646.0
249100157.0,CC des Deux Vallées,40,164.0,98,302.0,28,148.0,91,267.0,94,94,134.0,197.0,21,29,",",569.0
249100546.0,CC du Val d'Essonne (CCVE),170,511.0,256,937.0,131,560.0,236,927.0,320,301,481.0,538.0,s.s,131,s.s,1864.0
249100553.0,CC Entre Juine et Renarde (CCEJR),71,238.0,113,422.0,50,230.0,108,388.0,150,141,207.0,224.0,s.s,55,s.s,810.0
249100595.0,CC Le Dourdannais en Hurepoix (CCDH),79,227.0,133,439.0,62,249.0,129,440.0,146,141,189.0,281.0,s.s,76,s.s,879.0
249500109.0,CA de Cergy-Pontoise,765,4025.0,1403,6193.0,739,4146.0,1387,6272.0,2379,1691,2865.0,3164.0,626,1726,14,12465.0
249500430.0,CC Sausseron Impressionnistes,48,164.0,118,330.0,32,174.0,95,301.0,134,102,135.0,191.0,s.s,46,s.s,631.0
249500455.0,CC de la Vallée de l'Oise et des Trois Forêts,110,358.0,207,675.0,67,441.0,182,690.0,274,208,330.0,390.0,s.s,90,s.s,1365.0
249500489.0,CC du Haut Val d'Oise,169,638.0,286,1093.0,158,633.0,187,978.0,244,254,494.0,684.0,s.s,250,s.s,2071.0
249500513.0,CC du Vexin-Val de Seine,48,189.0,109,346.0,38,202.0,108,348.0,98,84,169.0,242.0,42,59,",",694.0
249710047.0,CC de Marie-Galante,78,275.0,217,570.0,72,313.0,251,636.0,43,63,224.0,564.0,82,230,",",1206.0
249710062.0,CA du Nord Basse-Terre,438,1938.0,1459,3835.0,520,2823.0,1831,5174.0,790,1111,1921.0,3219.0,s.s,1264,s.s,9009.0
249710070.0,CA Grand Sud Caraïbe,565,2295.0,2022,4882.0,581,3096.0,2234,5911.0,s.s,1025,2229.0,4166.0,941,1857,s.s,10793.0
249720053.0,CA de l'Espace Sud de la Martinique,584,2670.0,2175,5429.0,584,3626.0,2468,6678.0,1175,1458,2607.0,4557.0,817,1485,8,12107.0
249720061.0,CA du Centre de la Martinique,769,3653.0,2523,6945.0,834,4841.0,2916,8591.0,1762,1972,3386.0,5291.0,1030,2087,8,15536.0
249730037.0,CC de l'Ouest Guyanais,338,1316.0,525,2179.0,508,1929.0,486,2923.0,s.s,173,775.0,1617.0,417,2002,s.s,5102.0
249730045.0,CA du Centre Littoral,659,2743.0,1512,4914.0,808,4533.0,1662,7003.0,838,819,2143.0,3451.0,929,3730,7,11917.0
249730052.0,CC de l'Est Guyanais,58,187.0,85,330.0,77,230.0,61,368.0,s.s,15,56.0,205.0,143,266,s.s,698.0
249740077.0,CA CIVIS (Communauté Intercommunale des VIlles Solidaires),1629,8164.0,4779,14572.0,1973,9095.0,4659,15727.0,1601,2385,5896.0,11403.0,2598,6409,7,30299.0
249740085.0,CA du Sud,1108,5835.0,3482,10425.0,1296,6615.0,3571,11482.0,s.s,1579,4317.0,8235.0,1986,4907,s.s,21907.0
249740093.0,CA Intercommunale de la Réunion Est (CIREST),1211,5280.0,2771,9262.0,1273,5259.0,2531,9063.0,663,1260,3913.0,7457.0,1538,3482,12,18325.0
249740101.0,CA Territoire de la Côte Ouest (TCO),1953,9400.0,5050,16403.0,2198,10002.0,4565,16765.0,2030,2577,6026.0,12654.0,2957,6911,13,33168.0
249740119.0,CA Intercommunale du Nord de la Réunion (CINOR),1664,7776.0,4119,13559.0,1793,8403.0,3817,14013.0,2057,2366,5837.0,9750.0,2222,5327,13,27572.0
,Hors EPCI,356,1261.0,334,1951.0,361,979.0,317,1657.0,738,480,899.0,1082.0,s.s,252,s.s,3608.0
