code_epci,libelle_epci,nature_epci,nb_communes,codgeo,libgeo,code_departement,code_region
200000172,CC Faucigny-Glières,CC,7,74024,Ayse,74,84
200000172,CC Faucigny-Glières,CC,7,74042,Bonneville,74,84
200000172,CC Faucigny-Glières,CC,7,74049,Brizon,74,84
200000172,CC Faucigny-Glières,CC,7,74087,Contamine-sur-Arve,74,84
200000172,CC Faucigny-Glières,CC,7,74164,Marignier,74,84
200000172,CC Faucigny-Glières,CC,7,74212,Glières-Val-de-Borne,74,84
200000172,CC Faucigny-Glières,CC,7,74312,Vougy,74,84
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44050,Crossac,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44053,Drefféac,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44068,Guenrouet,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44098,Missillac,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44129,Pontchâteau,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44152,Sainte-Anne-sur-Brivet,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44161,Saint-Gildas-des-Bois,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44189,Sainte-Reine-de-Bretagne,44,52
200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,CC,9,44196,Sévérac,44,52
200000545,CC des Portes de Romilly-sur-Seine,CC,6,10114,Crancey,10,44
200000545,CC des Portes de Romilly-sur-Seine,CC,6,10164,Gélannes,10,44
200000545,CC des Portes de Romilly-sur-Seine,CC,6,10220,Maizières-la-Grande-Paroisse,10,44
200000545,CC des Portes de Romilly-sur-Seine,CC,6,10280,Pars-lès-Romilly,10,44
200000545,CC des Portes de Romilly-sur-Seine,CC,6,10323,Romilly-sur-Seine,10,44
200000545,CC des Portes de Romilly-sur-Seine,CC,6,10341,Saint-Hilaire-sous-Romilly,10,44
200000628,CC Rhône Lez Provence,CC,5,84019,Bollène,84,93
200000628,CC Rhône Lez Provence,CC,5,84063,Lamotte-du-Rhône,84,93
200000628,CC Rhône Lez Provence,CC,5,84064,Lapalud,84,93
200000628,CC Rhône Lez Provence,CC,5,84078,Mondragon,84,93
200000628,CC Rhône Lez Provence,CC,5,84083,Mornas,84,93
200000800,CC Coeur de Sologne,CC,6,41036,Chaon,41,24
200000800,CC Coeur de Sologne,CC,6,41046,Chaumont-sur-Tharonne,41,24
200000800,CC Coeur de Sologne,CC,6,41106,Lamotte-Beuvron,41,24
200000800,CC Coeur de Sologne,CC,6,41161,Nouan-le-Fuzelier,41,24
200000800,CC Coeur de Sologne,CC,6,41251,Souvigny-en-Sologne,41,24
200000800,CC Coeur de Sologne,CC,6,41296,Vouzon,41,24
200000925,CC de la Plaine Dijonnaise,CC,23,21005,Aiserey,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21057,Beire-le-Fort,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21067,Bessey-lès-Cîteaux,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21126,Cessey-sur-Tille,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21130,Chambeire,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21183,Collonges-lès-Premières,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21242,Échigey,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21261,Fauverney,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21292,Genlis,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21319,Izeure,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21320,Izier,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21330,Labergement-Foigney,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21351,Longchamp,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21352,Longeault-Pluvault,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21353,Longecourt-en-Plaine,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21388,Marliens,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21487,Pluvet,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21507,Premières,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21532,Rouvres-en-Plaine,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21622,Tart-le-Bas,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21623,Tart,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21632,Thorey-en-Plaine,21,27
200000925,CC de la Plaine Dijonnaise,CC,23,21656,Varanges,21,27
200000933,CC Sauldre et Sologne,CC,13,18011,Argent-sur-Sauldre,18,24
200000933,CC Sauldre et Sologne,CC,13,18015,Aubigny-sur-Nère,18,24
200000933,CC Sauldre et Sologne,CC,13,18030,Blancafort,18,24
200000933,CC Sauldre et Sologne,CC,13,18037,Brinon-sur-Sauldre,18,24
200000933,CC Sauldre et Sologne,CC,13,18047,La Chapelle-d'Angillon,18,24
200000933,CC Sauldre et Sologne,CC,13,18067,Clémont,18,24
200000933,CC Sauldre et Sologne,CC,13,18088,Ennordres,18,24
200000933,CC Sauldre et Sologne,CC,13,18115,Ivoy-le-Pré,18,24
200000933,CC Sauldre et Sologne,CC,13,18147,Ménétréol-sur-Sauldre,18,24
200000933,CC Sauldre et Sologne,CC,13,18149,Méry-ès-Bois,18,24
200000933,CC Sauldre et Sologne,CC,13,18170,Oizon,18,24
200000933,CC Sauldre et Sologne,CC,13,18185,Presly,18,24
200000933,CC Sauldre et Sologne,CC,13,18227,Sainte-Montaine,18,24
200004802,CC du Pays de Fayence,CC,9,83008,Bagnols-en-Forêt,83,93
200004802,CC du Pays de Fayence,CC,9,83029,Callian,83,93
200004802,CC du Pays de Fayence,CC,9,83055,Fayence,83,93
200004802,CC du Pays de Fayence,CC,9,83080,Mons,83,93
200004802,CC du Pays de Fayence,CC,9,83081,Montauroux,83,93
200004802,CC du Pays de Fayence,CC,9,83117,Saint-Paul-en-Forêt,83,93
200004802,CC du Pays de Fayence,CC,9,83124,Seillans,83,93
200004802,CC du Pays de Fayence,CC,9,83133,Tanneron,83,93
200004802,CC du Pays de Fayence,CC,9,83138,Tourrettes,83,93
200005932,CC des Portes de Sologne,CC,7,45006,Ardon,45,24
200005932,CC des Portes de Sologne,CC,7,45146,La Ferté-Saint-Aubin,45,24
200005932,CC des Portes de Sologne,CC,7,45175,Jouy-le-Potier,45,24
200005932,CC des Portes de Sologne,CC,7,45182,Ligny-le-Ribault,45,24
200005932,CC des Portes de Sologne,CC,7,45193,Marcilly-en-Villette,45,24
200005932,CC des Portes de Sologne,CC,7,45200,Ménestreau-en-Villette,45,24
200005932,CC des Portes de Sologne,CC,7,45309,Sennely,45,24
200005957,CC de la Région de Rambervillers,CC,30,88008,Anglemont,88,44
200005957,CC de la Région de Rambervillers,CC,30,88021,Autrey,88,44
200005957,CC de la Région de Rambervillers,CC,30,88042,Bazien,88,44
200005957,CC de la Région de Rambervillers,CC,30,88077,Brû,88,44
200005957,CC de la Région de Rambervillers,CC,30,88080,Bult,88,44
200005957,CC de la Région de Rambervillers,CC,30,88110,Clézentaine,88,44
200005957,CC de la Région de Rambervillers,CC,30,88127,Deinvillers,88,44
200005957,CC de la Région de Rambervillers,CC,30,88153,Domptail,88,44
200005957,CC de la Région de Rambervillers,CC,30,88156,Doncières,88,44
200005957,CC de la Région de Rambervillers,CC,30,88168,Fauconcourt,88,44
200005957,CC de la Région de Rambervillers,CC,30,88230,Hardancourt,88,44
200005957,CC de la Région de Rambervillers,CC,30,88243,Housseras,88,44
200005957,CC de la Région de Rambervillers,CC,30,88251,Jeanménil,88,44
200005957,CC de la Région de Rambervillers,CC,30,88298,Ménarmont,88,44
200005957,CC de la Région de Rambervillers,CC,30,88301,Ménil-sur-Belvitte,88,44
200005957,CC de la Région de Rambervillers,CC,30,88318,Moyemont,88,44
200005957,CC de la Région de Rambervillers,CC,30,88333,Nossoncourt,88,44
200005957,CC de la Région de Rambervillers,CC,30,88338,Ortoncourt,88,44
200005957,CC de la Région de Rambervillers,CC,30,88367,Rambervillers,88,44
200005957,CC de la Région de Rambervillers,CC,30,88395,Romont,88,44
200005957,CC de la Région de Rambervillers,CC,30,88402,Roville-aux-Chênes,88,44
200005957,CC de la Région de Rambervillers,CC,30,88410,Sainte-Barbe,88,44
200005957,CC de la Région de Rambervillers,CC,30,88412,Saint-Benoît-la-Chipotte,88,44
200005957,CC de la Région de Rambervillers,CC,30,88416,Saint-Genest,88,44
200005957,CC de la Région de Rambervillers,CC,30,88417,Saint-Gorgon,88,44
200005957,CC de la Région de Rambervillers,CC,30,88418,Sainte-Hélène,88,44
200005957,CC de la Région de Rambervillers,CC,30,88425,Saint-Maurice-sur-Mortagne,88,44
200005957,CC de la Région de Rambervillers,CC,30,88432,Saint-Pierremont,88,44
200005957,CC de la Région de Rambervillers,CC,30,88521,Vomécourt,88,44
200005957,CC de la Région de Rambervillers,CC,30,88527,Xaffévillers,88,44
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21010,Aloxe-Corton,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21032,Aubigny-la-Ronce,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21037,Auxey-Duresses,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21050,Baubigny,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21054,Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21086,Bligny-lès-Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21092,Bouilland,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21099,Bouze-lès-Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21150,Chassagne-Montrachet,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21170,Chevigny-en-Valière,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21173,Chorey-les-Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21185,Combertault,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21189,Corberon,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21190,Corcelles-les-Arts,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21193,Corgengoux,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21195,Cormot-Vauchignon,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21196,Corpeau,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21236,Ébaty,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21241,Échevronne,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21327,Val-Mont,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21347,Levernois,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21387,Marigny-lès-Reullée,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21397,Mavilly-Mandelot,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21401,Meloisey,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21405,Merceuil,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21411,Meursanges,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21412,Meursault,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21420,Molinot,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21423,Montagny-lès-Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21428,Monthelie,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21450,Nantoux,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21461,Nolay,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21480,Pernand-Vergelesses,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21492,Pommard,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21512,Puligny-Montrachet,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21527,La Rochepot,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21534,Ruffey-lès-Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21541,Saint-Aubin,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21558,Sainte-Marie-la-Blanche,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21569,Saint-Romain,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21582,Santenay,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21583,Santosse,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21590,Savigny-lès-Beaune,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21606,Ladoix-Serrigny,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21616,Tailly,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21636,Thury,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21684,Vignoles,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,21712,Volnay,21,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,71073,Chagny,71,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,71085,Change,71,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,71119,Chaudenay,71,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,71174,Dezize-lès-Maranges,71,27
200006682,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",CA,53,71343,Paris-l'Hôpital,71,27
200006716,CC du Nogentais,CC,23,10031,Barbuise,10,44
200006716,CC du Nogentais,CC,23,10057,Bouy-sur-Orvin,10,44
200006716,CC du Nogentais,CC,23,10106,Courceroy,10,44
200006716,CC du Nogentais,CC,23,10148,Ferreux-Quincey,10,44
200006716,CC du Nogentais,CC,23,10153,Fontaine-Mâcon,10,44
200006716,CC du Nogentais,CC,23,10154,Fontenay-de-Bossery,10,44
200006716,CC du Nogentais,CC,23,10169,Gumery,10,44
200006716,CC du Nogentais,CC,23,10208,La Louptière-Thénard,10,44
200006716,CC du Nogentais,CC,23,10225,Marnay-sur-Seine,10,44
200006716,CC du Nogentais,CC,23,10231,Le Mériot,10,44
200006716,CC du Nogentais,CC,23,10254,Montpothier,10,44
200006716,CC du Nogentais,CC,23,10259,La Motte-Tilly,10,44
200006716,CC du Nogentais,CC,23,10268,Nogent-sur-Seine,10,44
200006716,CC du Nogentais,CC,23,10284,Périgny-la-Rose,10,44
200006716,CC du Nogentais,CC,23,10291,Plessis-Barbuise,10,44
200006716,CC du Nogentais,CC,23,10298,Pont-sur-Seine,10,44
200006716,CC du Nogentais,CC,23,10334,Saint-Aubin,10,44
200006716,CC du Nogentais,CC,23,10355,Saint-Nicolas-la-Chapelle,10,44
200006716,CC du Nogentais,CC,23,10367,La Saulsotte,10,44
200006716,CC du Nogentais,CC,23,10370,Soligny-les-Étangs,10,44
200006716,CC du Nogentais,CC,23,10382,Traînel,10,44
200006716,CC du Nogentais,CC,23,10420,Villenauxe-la-Grande,10,44
200006716,CC du Nogentais,CC,23,10421,La Villeneuve-au-Châtelot,10,44
200006930,CC du Haut-Allier,CC,10,48010,Auroux,48,76
200006930,CC du Haut-Allier,CC,10,48038,Bel-Air-Val-d'Ance,48,76
200006930,CC du Haut-Allier,CC,10,48041,Chastanier,48,76
200006930,CC du Haut-Allier,CC,10,48048,Cheylard-l'Évêque,48,76
200006930,CC du Haut-Allier,CC,10,48080,Langogne,48,76
200006930,CC du Haut-Allier,CC,10,48086,Luc,48,76
200006930,CC du Haut-Allier,CC,10,48105,Naussac-Fontanes,48,76
200006930,CC du Haut-Allier,CC,10,48129,Rocles,48,76
200006930,CC du Haut-Allier,CC,10,48139,Saint Bonnet-Laval,48,76
200006930,CC du Haut-Allier,CC,10,48150,Saint-Flour-de-Mercoire,48,76
200006971,CC du Perche,CC,20,28010,Argenvilliers,28,24
200006971,CC du Perche,CC,20,28016,Les Autels-Villevillon,28,24
200006971,CC du Perche,CC,20,28018,Authon-du-Perche,28,24
200006971,CC du Perche,CC,20,28031,Beaumont-les-Autels,28,24
200006971,CC du Perche,CC,20,28038,Béthonvilliers,28,24
200006971,CC du Perche,CC,20,28072,Champrond-en-Perchet,28,24
200006971,CC du Perche,CC,20,28079,Chapelle-Royale,28,24
200006971,CC du Perche,CC,20,28080,Charbonnières,28,24
200006971,CC du Perche,CC,20,28111,Coudray-au-Perche,28,24
200006971,CC du Perche,CC,20,28144,Les Étilleux,28,24
200006971,CC du Perche,CC,20,28175,La Gaudaine,28,24
200006971,CC du Perche,CC,20,28219,Luigny,28,24
200006971,CC du Perche,CC,20,28236,Arcisses,28,24
200006971,CC du Perche,CC,20,28252,Miermaigne,28,24
200006971,CC du Perche,CC,20,28280,Nogent-le-Rotrou,28,24
200006971,CC du Perche,CC,20,28327,Saint-Bomer,28,24
200006971,CC du Perche,CC,20,28342,Saint-Jean-Pierre-Fixte,28,24
200006971,CC du Perche,CC,20,28378,Souancé-au-Perche,28,24
200006971,CC du Perche,CC,20,28395,Trizay-Coutretot-Saint-Serge,28,24
200006971,CC du Perche,CC,20,28407,Vichères,28,24
200007052,CC de la Marche Berrichonne,CC,9,36001,Aigurande,36,24
200007052,CC de la Marche Berrichonne,CC,9,36028,La Buxerette,36,24
200007052,CC de la Marche Berrichonne,CC,9,36060,Crevant,36,24
200007052,CC de la Marche Berrichonne,CC,9,36061,Crozon-sur-Vauvre,36,24
200007052,CC de la Marche Berrichonne,CC,9,36099,Lourdoueix-Saint-Michel,36,24
200007052,CC de la Marche Berrichonne,CC,9,36126,Montchevrier,36,24
200007052,CC de la Marche Berrichonne,CC,9,36146,Orsennes,36,24
200007052,CC de la Marche Berrichonne,CC,9,36189,Saint-Denis-de-Jouhet,36,24
200007052,CC de la Marche Berrichonne,CC,9,36207,Saint-Plantaire,36,24
200007177,CC Pays de Nérondes,CC,12,18027,Bengy-sur-Craon,18,24
200007177,CC Pays de Nérondes,CC,12,18031,Blet,18,24
200007177,CC Pays de Nérondes,CC,12,18054,Charly,18,24
200007177,CC Pays de Nérondes,CC,12,18056,Chassy,18,24
200007177,CC Pays de Nérondes,CC,12,18072,Cornusse,18,24
200007177,CC Pays de Nérondes,CC,12,18080,Croisy,18,24
200007177,CC Pays de Nérondes,CC,12,18095,Flavigny,18,24
200007177,CC Pays de Nérondes,CC,12,18113,Ignol,18,24
200007177,CC Pays de Nérondes,CC,12,18154,Mornay-Berry,18,24
200007177,CC Pays de Nérondes,CC,12,18160,Nérondes,18,24
200007177,CC Pays de Nérondes,CC,12,18175,Ourouer-les-Bourdelins,18,24
200007177,CC Pays de Nérondes,CC,12,18260,Tendron,18,24
200010650,CA du Grand Dole,CA,47,39001,Abergement-la-Ronce,39,27
200010650,CA du Grand Dole,CA,47,39008,Amange,39,27
200010650,CA du Grand Dole,CA,47,39014,Archelange,39,27
200010650,CA du Grand Dole,CA,47,39024,Audelange,39,27
200010650,CA du Grand Dole,CA,47,39029,Aumur,39,27
200010650,CA du Grand Dole,CA,47,39030,Authume,39,27
200010650,CA du Grand Dole,CA,47,39031,Auxange,39,27
200010650,CA du Grand Dole,CA,47,39042,Baverans,39,27
200010650,CA du Grand Dole,CA,47,39051,Biarne,39,27
200010650,CA du Grand Dole,CA,47,39078,Brevans,39,27
200010650,CA du Grand Dole,CA,47,39096,Champagney,39,27
200010650,CA du Grand Dole,CA,47,39099,Champdivers,39,27
200010650,CA du Grand Dole,CA,47,39101,Champvans,39,27
200010650,CA du Grand Dole,CA,47,39121,Châtenois,39,27
200010650,CA du Grand Dole,CA,47,39141,Chevigny,39,27
200010650,CA du Grand Dole,CA,47,39150,Choisey,39,27
200010650,CA du Grand Dole,CA,47,39182,Crissey,39,27
200010650,CA du Grand Dole,CA,47,39189,Damparis,39,27
200010650,CA du Grand Dole,CA,47,39193,Le Deschaux,39,27
200010650,CA du Grand Dole,CA,47,39198,Dole,39,27
200010650,CA du Grand Dole,CA,47,39205,Éclans-Nenon,39,27
200010650,CA du Grand Dole,CA,47,39220,Falletans,39,27
200010650,CA du Grand Dole,CA,47,39233,Foucherans,39,27
200010650,CA du Grand Dole,CA,47,39238,Frasne-les-Meulières,39,27
200010650,CA du Grand Dole,CA,47,39252,Gevry,39,27
200010650,CA du Grand Dole,CA,47,39262,Gredisans,39,27
200010650,CA du Grand Dole,CA,47,39270,Jouhe,39,27
200010650,CA du Grand Dole,CA,47,39284,Lavangeot,39,27
200010650,CA du Grand Dole,CA,47,39285,Lavans-lès-Dole,39,27
200010650,CA du Grand Dole,CA,47,39308,Malange,39,27
200010650,CA du Grand Dole,CA,47,39323,Menotey,39,27
200010650,CA du Grand Dole,CA,47,39335,Moissey,39,27
200010650,CA du Grand Dole,CA,47,39345,Monnières,39,27
200010650,CA du Grand Dole,CA,47,39387,Nevy-lès-Dole,39,27
200010650,CA du Grand Dole,CA,47,39405,Parcey,39,27
200010650,CA du Grand Dole,CA,47,39409,Peintre,39,27
200010650,CA du Grand Dole,CA,47,39412,Peseux,39,27
200010650,CA du Grand Dole,CA,47,39432,Pointre,39,27
200010650,CA du Grand Dole,CA,47,39449,Rainans,39,27
200010650,CA du Grand Dole,CA,47,39462,Rochefort-sur-Nenon,39,27
200010650,CA du Grand Dole,CA,47,39465,Romange,39,27
200010650,CA du Grand Dole,CA,47,39476,Saint-Aubin,39,27
200010650,CA du Grand Dole,CA,47,39501,Sampans,39,27
200010650,CA du Grand Dole,CA,47,39526,Tavaux,39,27
200010650,CA du Grand Dole,CA,47,39571,Villers-Robert,39,27
200010650,CA du Grand Dole,CA,47,39573,Villette-lès-Dole,39,27
200010650,CA du Grand Dole,CA,47,39584,Vriange,39,27
200010700,CA Caux Seine Agglo,CA,50,76002,Alvimare,76,28
200010700,CA Caux Seine Agglo,CA,50,76022,Anquetierville,76,28
200010700,CA Caux Seine Agglo,CA,50,76082,Bernières,76,28
200010700,CA Caux Seine Agglo,CA,50,76090,Beuzeville-la-Grenier,76,28
200010700,CA Caux Seine Agglo,CA,50,76092,Beuzevillette,76,28
200010700,CA Caux Seine Agglo,CA,50,76114,Bolbec,76,28
200010700,CA Caux Seine Agglo,CA,50,76115,Bolleville,76,28
200010700,CA Caux Seine Agglo,CA,50,76164,Rives-en-Seine,76,28
200010700,CA Caux Seine Agglo,CA,50,76181,Cléville,76,28
200010700,CA Caux Seine Agglo,CA,50,76182,Cliponville,76,28
200010700,CA Caux Seine Agglo,CA,50,76236,Envronville,76,28
200010700,CA Caux Seine Agglo,CA,50,76258,Terres-de-Caux,76,28
200010700,CA Caux Seine Agglo,CA,50,76279,Foucart,76,28
200010700,CA Caux Seine Agglo,CA,50,76281,La Frénaye,76,28
200010700,CA Caux Seine Agglo,CA,50,76318,Grand-Camp,76,28
200010700,CA Caux Seine Agglo,CA,50,76329,Gruchet-le-Valasse,76,28
200010700,CA Caux Seine Agglo,CA,50,76342,Hattenville,76,28
200010700,CA Caux Seine Agglo,CA,50,76362,Heurteauville,76,28
200010700,CA Caux Seine Agglo,CA,50,76382,Lanquetot,76,28
200010700,CA Caux Seine Agglo,CA,50,76384,Lillebonne,76,28
200010700,CA Caux Seine Agglo,CA,50,76388,Lintot,76,28
200010700,CA Caux Seine Agglo,CA,50,76398,Louvetot,76,28
200010700,CA Caux Seine Agglo,CA,50,76401,Arelaune-en-Seine,76,28
200010700,CA Caux Seine Agglo,CA,50,76418,Maulévrier-Sainte-Gertrude,76,28
200010700,CA Caux Seine Agglo,CA,50,76421,Mélamare,76,28
200010700,CA Caux Seine Agglo,CA,50,76439,Mirville,76,28
200010700,CA Caux Seine Agglo,CA,50,76468,Nointot,76,28
200010700,CA Caux Seine Agglo,CA,50,76471,Norville,76,28
200010700,CA Caux Seine Agglo,CA,50,76473,Notre-Dame-de-Bliquetuit,76,28
200010700,CA Caux Seine Agglo,CA,50,76476,Port-Jérôme-sur-Seine,76,28
200010700,CA Caux Seine Agglo,CA,50,76494,Parc-d'Anxtot,76,28
200010700,CA Caux Seine Agglo,CA,50,76499,Petiville,76,28
200010700,CA Caux Seine Agglo,CA,50,76518,Raffetot,76,28
200010700,CA Caux Seine Agglo,CA,50,76543,Rouville,76,28
200010700,CA Caux Seine Agglo,CA,50,76556,Saint-Antoine-la-Forêt,76,28
200010700,CA Caux Seine Agglo,CA,50,76557,Saint-Arnoult,76,28
200010700,CA Caux Seine Agglo,CA,50,76559,Saint-Aubin-de-Crétot,76,28
200010700,CA Caux Seine Agglo,CA,50,76576,Saint-Eustache-la-Forêt,76,28
200010700,CA Caux Seine Agglo,CA,50,76585,Saint-Gilles-de-Crétot,76,28
200010700,CA Caux Seine Agglo,CA,50,76592,Saint-Jean-de-Folleville,76,28
200010700,CA Caux Seine Agglo,CA,50,76593,Saint-Jean-de-la-Neuville,76,28
200010700,CA Caux Seine Agglo,CA,50,76622,Saint-Maurice-d'Ételan,76,28
200010700,CA Caux Seine Agglo,CA,50,76626,Saint-Nicolas-de-la-Haie,76,28
200010700,CA Caux Seine Agglo,CA,50,76627,Saint-Nicolas-de-la-Taille,76,28
200010700,CA Caux Seine Agglo,CA,50,76684,Tancarville,76,28
200010700,CA Caux Seine Agglo,CA,50,76710,Trémauville,76,28
200010700,CA Caux Seine Agglo,CA,50,76712,La Trinité-du-Mont,76,28
200010700,CA Caux Seine Agglo,CA,50,76715,Trouville,76,28
200010700,CA Caux Seine Agglo,CA,50,76727,Vatteville-la-Rue,76,28
200010700,CA Caux Seine Agglo,CA,50,76751,Yébleron,76,28
200011773,CA Annemasse-les Voirons-Agglomération,CA,12,74008,Ambilly,74,84
200011773,CA Annemasse-les Voirons-Agglomération,CA,12,74012,Annemasse,74,84
200011773,CA Annemasse-les Voirons-Agglomération,CA,12,74040,Bonne,74,84
200011773,CA Annemasse-les Voirons-Agglomération,CA,12,74094,Cranves-Sales,74,84
