codgeo,libgeo,code_epci,libelle_epci,code_departement,code_region,nature_epci,nb_communes
01001,L'Abergement-Clémenciat,200035210,CC Chalaronne Centre,01,84,CC,15
01028,Baneins,200035210,CC Chalaronne Centre,01,84,CC,15
01083,Chaneins,200035210,CC Chalaronne Centre,01,84,CC,15
01093,Châtillon-sur-Chalaronne,200035210,CC Chalaronne Centre,01,84,CC,15
01113,Condeissiat,200035210,CC Chalaronne Centre,01,84,CC,15
01146,Dompierre-sur-Chalaronne,200035210,CC Chalaronne Centre,01,84,CC,15
01272,Neuville-les-Dames,200035210,CC Chalaronne Centre,01,84,CC,15
01319,Relevant,200035210,CC Chalaronne Centre,01,84,CC,15
01328,Romans,200035210,CC Chalaronne Centre,01,84,CC,15
01335,Saint-André-le-Bouchoux,200035210,CC Chalaronne Centre,01,84,CC,15
01356,Saint-Georges-sur-Renon,200035210,CC Chalaronne Centre,01,84,CC,15
01389,Saint-Trivier-sur-Moignans,200035210,CC Chalaronne Centre,01,84,CC,15
01393,Sandrans,200035210,CC Chalaronne Centre,01,84,CC,15
01412,Sulignat,200035210,CC Chalaronne Centre,01,84,CC,15
01428,Valeins,200035210,CC Chalaronne Centre,01,84,CC,15
01002,L'Abergement-de-Varey,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01004,Ambérieu-en-Bugey,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01007,Ambronay,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01008,Ambutrix,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01041,Bettant,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01047,Blyes,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01054,Bourg-Saint-Christophe,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01088,Charnoz-sur-Ain,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01089,Château-Gaillard,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01099,Chazey-sur-Ain,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01149,Douvres,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01156,Faramans,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01198,Joyeux,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01202,Lagnieu,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01213,Leyment,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01224,Loyettes,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01244,Meximieux,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01260,Le Montellier,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01290,Pérouges,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01325,Rignieux-le-Franc,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01345,Saint-Denis-en-Bugey,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01349,Saint-Éloi,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01361,Saint-Jean-de-Niost,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01366,Sainte-Julie,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01378,Saint-Maurice-de-Gourdans,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01379,Saint-Maurice-de-Rémens,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01386,Saint-Sorlin-en-Bugey,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01390,Saint-Vulbas,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01396,Sault-Brénaz,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01411,Souclin,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01431,Vaux-en-Bugey,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01444,Villebois,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01450,Villieu-Loyes-Mollon,240100883,CC de la Plaine de l'Ain,01,84,CC,33
01005,Ambérieux-en-Dombes,200042497,CC Dombes Saône Vallée,01,84,CC,19
01021,Ars-sur-Formans,200042497,CC Dombes Saône Vallée,01,84,CC,19
01030,Beauregard,200042497,CC Dombes Saône Vallée,01,84,CC,19
01105,Civrieux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01157,Fareins,200042497,CC Dombes Saône Vallée,01,84,CC,19
01166,Frans,200042497,CC Dombes Saône Vallée,01,84,CC,19
01238,Massieux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01250,Misérieux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01285,Parcieux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01318,Rancé,200042497,CC Dombes Saône Vallée,01,84,CC,19
01322,Reyrieux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01339,Saint-Bernard,200042497,CC Dombes Saône Vallée,01,84,CC,19
01347,Saint-Didier-de-Formans,200042497,CC Dombes Saône Vallée,01,84,CC,19
01353,Sainte-Euphémie,200042497,CC Dombes Saône Vallée,01,84,CC,19
01362,Saint-Jean-de-Thurigneux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01398,Savigneux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01423,Toussieux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01427,Trévoux,200042497,CC Dombes Saône Vallée,01,84,CC,19
01446,Villeneuve,200042497,CC Dombes Saône Vallée,01,84,CC,19
01006,Ambléon,200040350,CC Bugey Sud,01,84,CC,39
01009,Andert-et-Condon,200040350,CC Bugey Sud,01,84,CC,39
01015,Arboys en Bugey,200040350,CC Bugey Sud,01,84,CC,39
01019,Armix,200040350,CC Bugey Sud,01,84,CC,39
01022,Artemare,200040350,CC Bugey Sud,01,84,CC,39
01034,Belley,200040350,CC Bugey Sud,01,84,CC,39
01039,Béon,200040350,CC Bugey Sud,01,84,CC,39
01058,Brégnier-Cordon,200040350,CC Bugey Sud,01,84,CC,39
01061,Brens,200040350,CC Bugey Sud,01,84,CC,39
01066,La Burbanche,200040350,CC Bugey Sud,01,84,CC,39
01073,Ceyzérieu,200040350,CC Bugey Sud,01,84,CC,39
01098,Chazey-Bons,200040350,CC Bugey Sud,01,84,CC,39
01100,Cheignieu-la-Balme,200040350,CC Bugey Sud,01,84,CC,39
01110,Colomieu,200040350,CC Bugey Sud,01,84,CC,39
01116,Contrevoz,200040350,CC Bugey Sud,01,84,CC,39
01117,Conzieu,200040350,CC Bugey Sud,01,84,CC,39
01133,Cressin-Rochefort,200040350,CC Bugey Sud,01,84,CC,39
01138,Culoz,200040350,CC Bugey Sud,01,84,CC,39
01141,Cuzieu,200040350,CC Bugey Sud,01,84,CC,39
01162,Flaxieu,200040350,CC Bugey Sud,01,84,CC,39
01193,Izieu,200040350,CC Bugey Sud,01,84,CC,39
01208,Lavours,200040350,CC Bugey Sud,01,84,CC,39
01227,Magnieu,200040350,CC Bugey Sud,01,84,CC,39
01234,Marignieu,200040350,CC Bugey Sud,01,84,CC,39
01239,Massignieu-de-Rives,200040350,CC Bugey Sud,01,84,CC,39
01268,Murs-et-Gélignieux,200040350,CC Bugey Sud,01,84,CC,39
01286,Parves et Nattages,200040350,CC Bugey Sud,01,84,CC,39
01294,Peyrieu,200040350,CC Bugey Sud,01,84,CC,39
01302,Pollieu,200040350,CC Bugey Sud,01,84,CC,39
01310,Prémeyzel,200040350,CC Bugey Sud,01,84,CC,39
01316,Pugieu,200040350,CC Bugey Sud,01,84,CC,39
01329,Rossillon,200040350,CC Bugey Sud,01,84,CC,39
01338,Groslée-Saint-Benoit,200040350,CC Bugey Sud,01,84,CC,39
01341,Saint-Champ,200040350,CC Bugey Sud,01,84,CC,39
01358,Saint-Germain-les-Paroisses,200040350,CC Bugey Sud,01,84,CC,39
01372,Saint-Martin-de-Bavel,200040350,CC Bugey Sud,01,84,CC,39
01452,Virieu-le-Grand,200040350,CC Bugey Sud,01,84,CC,39
01454,Virignin,200040350,CC Bugey Sud,01,84,CC,39
01456,Vongnes,200040350,CC Bugey Sud,01,84,CC,39
01010,Anglefort,247400823,CC du Pays de Seyssel,01,84,CC,11
01118,Corbonod,247400823,CC du Pays de Seyssel,01,84,CC,11
01407,Seyssel,247400823,CC du Pays de Seyssel,01,84,CC,11
74029,Bassy,247400823,CC du Pays de Seyssel,74,84,CC,11
74055,Challonges,247400823,CC du Pays de Seyssel,74,84,CC,11
74078,Clermont,247400823,CC du Pays de Seyssel,74,84,CC,11
74100,Desingy,247400823,CC du Pays de Seyssel,74,84,CC,11
74107,Droisy,247400823,CC du Pays de Seyssel,74,84,CC,11
74178,Menthonnex-sous-Clermont,247400823,CC du Pays de Seyssel,74,84,CC,11
74269,Seyssel,247400823,CC du Pays de Seyssel,74,84,CC,11
74285,Usinens,247400823,CC du Pays de Seyssel,74,84,CC,11
01011,Apremont,200042935,CC Haut - Bugey,01,84,CC,36
01014,Arbent,200042935,CC Haut - Bugey,01,84,CC,36
01031,Bellignat,200042935,CC Haut - Bugey,01,84,CC,36
01035,Belleydoux,200042935,CC Haut - Bugey,01,84,CC,36
01051,Bolozon,200042935,CC Haut - Bugey,01,84,CC,36
01060,Brénod,200042935,CC Haut - Bugey,01,84,CC,36
01063,Brion,200042935,CC Haut - Bugey,01,84,CC,36
01067,Ceignes,200042935,CC Haut - Bugey,01,84,CC,36
01087,Charix,200042935,CC Haut - Bugey,01,84,CC,36
01101,Chevillard,200042935,CC Haut - Bugey,01,84,CC,36
01112,Condamine,200042935,CC Haut - Bugey,01,84,CC,36
01148,Dortan,200042935,CC Haut - Bugey,01,84,CC,36
01152,Échallon,200042935,CC Haut - Bugey,01,84,CC,36
01170,Béard-Géovreissiat,200042935,CC Haut - Bugey,01,84,CC,36
01171,Géovreisset,200042935,CC Haut - Bugey,01,84,CC,36
01181,Groissiat,200042935,CC Haut - Bugey,01,84,CC,36
01191,Izenave,200042935,CC Haut - Bugey,01,84,CC,36
01192,Izernore,200042935,CC Haut - Bugey,01,84,CC,36
01204,Le Poizat-Lalleyriat,200042935,CC Haut - Bugey,01,84,CC,36
01206,Lantenay,200042935,CC Haut - Bugey,01,84,CC,36
01214,Leyssard,200042935,CC Haut - Bugey,01,84,CC,36
01228,Maillat,200042935,CC Haut - Bugey,01,84,CC,36
01237,Martignat,200042935,CC Haut - Bugey,01,84,CC,36
01240,Matafelon-Granges,200042935,CC Haut - Bugey,01,84,CC,36
01265,Montréal-la-Cluse,200042935,CC Haut - Bugey,01,84,CC,36
01267,Nurieux-Volognat,200042935,CC Haut - Bugey,01,84,CC,36
01269,Nantua,200042935,CC Haut - Bugey,01,84,CC,36
01274,Les Neyrolles,200042935,CC Haut - Bugey,01,84,CC,36
01282,Outriaz,200042935,CC Haut - Bugey,01,84,CC,36
01283,Oyonnax,200042935,CC Haut - Bugey,01,84,CC,36
01293,Peyriat,200042935,CC Haut - Bugey,01,84,CC,36
01307,Port,200042935,CC Haut - Bugey,01,84,CC,36
01373,Saint-Martin-du-Frêne,200042935,CC Haut - Bugey,01,84,CC,36
01392,Samognat,200042935,CC Haut - Bugey,01,84,CC,36
01410,Sonthonnax-la-Montagne,200042935,CC Haut - Bugey,01,84,CC,36
01441,Vieu-d'Izenave,200042935,CC Haut - Bugey,01,84,CC,36
01012,Aranc,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01080,Champdor-Corcelles,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01121,Corlier,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01122,Cormaranche-en-Bugey,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01185,Hauteville-Lompnes,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01311,Prémillieu,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01417,Thézillieu,240100578,CC du Plateau d'Hauteville,01,84,CC,7
01013,Arandas,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01017,Argis,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01076,Chaley,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01107,Cleyzieu,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01111,Conand,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01155,Évosges,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01186,Hostiaz,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01277,Nivollet-Montgriffon,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01279,Oncieu,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01384,Saint-Rambert-en-Bugey,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01416,Tenay,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01421,Torcieu,240100396,CC de la Vallée de l'Albarine,01,84,CC,12
01016,Arbigny,240100685,CC de Pont de Vaux,01,84,CC,12
01050,Boissey,240100685,CC de Pont de Vaux,01,84,CC,12
01057,Boz,240100685,CC de Pont de Vaux,01,84,CC,12
01094,Chavannes-sur-Reyssouze,240100685,CC de Pont de Vaux,01,84,CC,12
01102,Chevroux,240100685,CC de Pont de Vaux,01,84,CC,12
01175,Gorrevod,240100685,CC de Pont de Vaux,01,84,CC,12
01284,Ozan,240100685,CC de Pont de Vaux,01,84,CC,12
01305,Pont-de-Vaux,240100685,CC de Pont de Vaux,01,84,CC,12
01323,Reyssouze,240100685,CC de Pont de Vaux,01,84,CC,12
01337,Saint-Bénigne,240100685,CC de Pont de Vaux,01,84,CC,12
01352,Saint-Étienne-sur-Reyssouze,240100685,CC de Pont de Vaux,01,84,CC,12
01402,Sermoyer,240100685,CC de Pont de Vaux,01,84,CC,12
01023,Asnières-sur-Saône,240100818,CC du Pays de Bâgé,01,84,CC,9
01025,Bâgé-la-Ville,240100818,CC du Pays de Bâgé,01,84,CC,9
01026,Bâgé-le-Châtel,240100818,CC du Pays de Bâgé,01,84,CC,9
01144,Dommartin,240100818,CC du Pays de Bâgé,01,84,CC,9
01159,Feillens,240100818,CC du Pays de Bâgé,01,84,CC,9
01231,Manziat,240100818,CC du Pays de Bâgé,01,84,CC,9
01320,Replonges,240100818,CC du Pays de Bâgé,01,84,CC,9
01332,Saint-André-de-Bâgé,240100818,CC du Pays de Bâgé,01,84,CC,9
01439,Vésines,240100818,CC du Pays de Bâgé,01,84,CC,9
01024,Attignat,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01040,Béréziat,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01115,Confrançon,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01130,Cras-sur-Reyssouze,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01140,Curtafond,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01154,Étrez,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01163,Foissiat,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01196,Jayat,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01229,Malafretaz,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01236,Marsonnas,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01266,Montrevel-en-Bresse,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01346,Saint-Didier-d'Aussiat,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01375,Saint-Martin-le-Châtel,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01387,Saint-Sulpice,240100156,CC de Montrevel - en - Bresse,01,84,CC,14
01027,Balan,240100610,CC de la Côtière à Montluel,01,84,CC,9
01032,Béligneux,240100610,CC de la Côtière à Montluel,01,84,CC,9
01049,La Boisse,240100610,CC de la Côtière à Montluel,01,84,CC,9
01062,Bressolles,240100610,CC de la Côtière à Montluel,01,84,CC,9
01142,Dagneux,240100610,CC de la Côtière à Montluel,01,84,CC,9
01262,Montluel,240100610,CC de la Côtière à Montluel,01,84,CC,9
01276,Niévroz,240100610,CC de la Côtière à Montluel,01,84,CC,9
01297,Pizay,240100610,CC de la Côtière à Montluel,01,84,CC,9
01342,Sainte-Croix,240100610,CC de la Côtière à Montluel,01,84,CC,9
01029,Beaupont,240100651,CC du Canton de Coligny,01,84,CC,9
01038,Bény,240100651,CC du Canton de Coligny,01,84,CC,9
01108,Coligny,240100651,CC du Canton de Coligny,01,84,CC,9
01147,Domsure,240100651,CC du Canton de Coligny,01,84,CC,9
01232,Marboz,240100651,CC du Canton de Coligny,01,84,CC,9
01296,Pirajoux,240100651,CC du Canton de Coligny,01,84,CC,9
01391,Salavre,240100651,CC du Canton de Coligny,01,84,CC,9
01432,Verjon,240100651,CC du Canton de Coligny,01,84,CC,9
01445,Villemotier,240100651,CC du Canton de Coligny,01,84,CC,9
01033,Bellegarde-sur-Valserine,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01044,Billiat,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01081,Champfromier,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01082,Chanay,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01091,Châtillon-en-Michaille,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01114,Confort,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01174,Giron,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01189,Injoux-Génissiat,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01205,Lancrans,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01215,Lhôpital,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01257,Montanges,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01298,Plagne,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01357,Saint-Germain-de-Joux,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01413,Surjoux,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01448,Villes,240100891,CC du Pays Bellegardien (Ccpb),01,84,CC,15
01036,Belmont-Luthézieu,240100370,CC du Valromey,01,84,CC,12
01059,Brénaz,240100370,CC du Valromey,01,84,CC,12
01079,Champagne-en-Valromey,240100370,CC du Valromey,01,84,CC,12
01097,Chavornay,240100370,CC du Valromey,01,84,CC,12
01187,Haut Valromey,240100370,CC du Valromey,01,84,CC,12
01218,Lochieu,240100370,CC du Valromey,01,84,CC,12
01221,Lompnieu,240100370,CC du Valromey,01,84,CC,12
01330,Ruffieu,240100370,CC du Valromey,01,84,CC,12
01414,Sutrieu,240100370,CC du Valromey,01,84,CC,12
01415,Talissieu,240100370,CC du Valromey,01,84,CC,12
01442,Vieu,240100370,CC du Valromey,01,84,CC,12
01453,Virieu-le-Petit,240100370,CC du Valromey,01,84,CC,12
01037,Bénonces,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01064,Briord,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01190,Innimond,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01216,Lhuis,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01219,Lompnas,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01233,Marchamp,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01255,Montagnieu,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01280,Ordonnaz,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01400,Seillonnaz,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01403,Serrières-de-Briord,240100412,CC Rhône - Chartreuse de Portes,01,84,CC,10
01042,Bey,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01123,Cormoranche-sur-Saône,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01134,Crottet,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01136,Cruzilles-lès-Mépillat,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01179,Grièges,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01203,Laiz,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01291,Perrex,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01306,Pont-de-Veyle,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01334,Saint-André-d'Huiriat,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01343,Saint-Cyr-sur-Menthon,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01355,Saint-Genis-sur-Menthon,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01365,Saint-Jean-sur-Veyle,240100826,CC du Canton de Pont-de-Veyle,01,84,CC,12
01043,Beynost,240100800,CC de Miribel et du Plateau,01,84,CC,6
01249,Miribel,240100800,CC de Miribel et du Plateau,01,84,CC,6
01275,Neyron,240100800,CC de Miribel et du Plateau,01,84,CC,6
01376,Saint-Maurice-de-Beynost,240100800,CC de Miribel et du Plateau,01,84,CC,6
01418,Thil,240100800,CC de Miribel et du Plateau,01,84,CC,6
01424,Tramoyes,240100800,CC de Miribel et du Plateau,01,84,CC,6
01045,Birieux,240100875,CC Centre Dombes,01,84,CC,13
01052,Bouligneux,240100875,CC Centre Dombes,01,84,CC,13
01085,La Chapelle-du-Châtelard,240100875,CC Centre Dombes,01,84,CC,13
01207,Lapeyrouse,240100875,CC Centre Dombes,01,84,CC,13
01235,Marlieux,240100875,CC Centre Dombes,01,84,CC,13
01248,Mionnay,240100875,CC Centre Dombes,01,84,CC,13
01261,Monthieux,240100875,CC Centre Dombes,01,84,CC,13
01333,Saint-André-de-Corcy,240100875,CC Centre Dombes,01,84,CC,13
01359,Saint-Germain-sur-Renon,240100875,CC Centre Dombes,01,84,CC,13
01371,Saint-Marcel,240100875,CC Centre Dombes,01,84,CC,13
01382,Sainte-Olive,240100875,CC Centre Dombes,01,84,CC,13
01383,Saint-Paul-de-Varax,240100875,CC Centre Dombes,01,84,CC,13
01443,Villars-les-Dombes,240100875,CC Centre Dombes,01,84,CC,13
01046,Biziat,240100669,CC des Bords de Veyle,01,84,CC,6
01084,Chanoz-Châtenay,240100669,CC des Bords de Veyle,01,84,CC,6
01096,Chaveyriat,240100669,CC des Bords de Veyle,01,84,CC,6
01246,Mézériat,240100669,CC des Bords de Veyle,01,84,CC,6
01368,Saint-Julien-sur-Veyle,240100669,CC des Bords de Veyle,01,84,CC,6
01457,Vonnas,240100669,CC des Bords de Veyle,01,84,CC,6
01053,Bourg-en-Bresse,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01065,Buellas,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01145,Dompierre-sur-Veyle,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01195,Jasseron,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01211,Lent,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01259,Montcet,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01264,Montracol,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01289,Péronnas,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01301,Polliat,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01336,Saint-André-sur-Vieux-Jonc,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01344,Saint-Denis-lès-Bourg,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01385,Saint-Rémy,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01405,Servas,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01429,Vandeins,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01451,Viriat,240100628,CA Bourg en Bresse Agglomération,01,84,CA,15
01056,Boyeux-Saint-Jérôme,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01068,Cerdon,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01077,Challes-la-Montagne,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01199,Jujurieux,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01200,Labalme,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01242,Mérignat,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01273,Neuville-sur-Ain,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01303,Poncin,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01304,Pont-d'Ain,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01314,Priay,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01331,Saint-Alban,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01363,Saint-Jean-le-Vieux,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01404,Serrières-sur-Ain,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01430,Varambon,200029999,CC Rives de l'Ain - Pays du Cerdon,01,84,CC,14
01069,Certines,240100842,CC Bresse Dombes Sud Revermont,01,84,CC,6
01151,Druillat,240100842,CC Bresse Dombes Sud Revermont,01,84,CC,6
01197,Journans,240100842,CC Bresse Dombes Sud Revermont,01,84,CC,6
01374,Saint-Martin-du-Mont,240100842,CC Bresse Dombes Sud Revermont,01,84,CC,6
01422,Tossiat,240100842,CC Bresse Dombes Sud Revermont,01,84,CC,6
01425,La Tranclière,240100842,CC Bresse Dombes Sud Revermont,01,84,CC,6
01071,Cessy,240100750,CC du Pays de Gex,01,84,CC,27
01078,Challex,240100750,CC du Pays de Gex,01,84,CC,27
01103,Chevry,240100750,CC du Pays de Gex,01,84,CC,27
01104,Chézery-Forens,240100750,CC du Pays de Gex,01,84,CC,27
01109,Collonges,240100750,CC du Pays de Gex,01,84,CC,27
01135,Crozet,240100750,CC du Pays de Gex,01,84,CC,27
01143,Divonne-les-Bains,240100750,CC du Pays de Gex,01,84,CC,27
01153,Échenevex,240100750,CC du Pays de Gex,01,84,CC,27
01158,Farges,240100750,CC du Pays de Gex,01,84,CC,27
01160,Ferney-Voltaire,240100750,CC du Pays de Gex,01,84,CC,27
01173,Gex,240100750,CC du Pays de Gex,01,84,CC,27
01180,Grilly,240100750,CC du Pays de Gex,01,84,CC,27
01209,Léaz,240100750,CC du Pays de Gex,01,84,CC,27
01210,Lélex,240100750,CC du Pays de Gex,01,84,CC,27
01247,Mijoux,240100750,CC du Pays de Gex,01,84,CC,27
01281,Ornex,240100750,CC du Pays de Gex,01,84,CC,27
01288,Péron,240100750,CC du Pays de Gex,01,84,CC,27
01308,Pougny,240100750,CC du Pays de Gex,01,84,CC,27
01313,Prévessin-Moëns,240100750,CC du Pays de Gex,01,84,CC,27
01354,Saint-Genis-Pouilly,240100750,CC du Pays de Gex,01,84,CC,27
01360,Saint-Jean-de-Gonville,240100750,CC du Pays de Gex,01,84,CC,27
01397,Sauverny,240100750,CC du Pays de Gex,01,84,CC,27
01399,Ségny,240100750,CC du Pays de Gex,01,84,CC,27
01401,Sergy,240100750,CC du Pays de Gex,01,84,CC,27
01419,Thoiry,240100750,CC du Pays de Gex,01,84,CC,27
01435,Versonnex,240100750,CC du Pays de Gex,01,84,CC,27
01436,Vesancy,240100750,CC du Pays de Gex,01,84,CC,27
01072,Ceyzériat,240100693,CC de la Vallière,01,84,CC,9
01106,Cize,240100693,CC de la Vallière,01,84,CC,9
01184,Hautecourt-Romanèche,240100693,CC de la Vallière,01,84,CC,9
01245,Bohas-Meyriat-Rignat,240100693,CC de la Vallière,01,84,CC,9
01254,Montagnat,240100693,CC de la Vallière,01,84,CC,9
01317,Ramasse,240100693,CC de la Vallière,01,84,CC,9
01321,Revonnas,240100693,CC de la Vallière,01,84,CC,9
01369,Saint-Just,240100693,CC de la Vallière,01,84,CC,9
01447,Villereversure,240100693,CC de la Vallière,01,84,CC,9
01074,Chalamont,240100677,CC du Canton de Chalamont,01,84,CC,8
01090,Châtenay,240100677,CC du Canton de Chalamont,01,84,CC,8
